COUNTRY,Model,Media Cost,Impressions,CPM,Clicks,CTR,CPC,IV,CP IV,Entry Rate,NVWR,Cp NVWR,CVR,DCS (pre) Order,Meta_Leads,Cp lead Forms
AT,K 1600 GTL (0F31),10.610852,553.0,19.18779746835443,60.0,0.10849909584086799,0.17684753333333333,9.0,1.1789835555555555,0.15,0.0,NaN,0.0,0.0,,NaN
AT,R 18 (0N71),23.147617,1178.0,19.649929541595927,60.0,0.050933786078098474,0.38579361666666667,35.0,0.6613604857142857,0.5833333333333334,0.0,NaN,0.0,0.0,,NaN
AT,F 800 GS (0K51),7.204406,396.0,18.192944444444443,40.0,0.10101010101010101,0.18011015,25.0,0.28817624,0.625,0.0,NaN,0.0,0.0,,NaN
AT,K 1600 GT (0F21),4.81799,452.0,10.659269911504424,26.0,0.05752212389380531,0.1853073076923077,13.0,0.3706146153846154,0.5,0.0,NaN,0.0,0.0,,NaN
AT,G 310 R (0G41),3.531758,198.0,17.837161616161616,19.0,0.09595959595959595,0.185882,14.0,0.25226842857142856,0.7368421052631579,0.0,NaN,0.0,0.0,,NaN
AT,G 310 GS (0G31),2.187446,116.0,18.857293103448274,14.0,0.1206896551724138,0.15624614285714286,9.0,0.24304955555555555,0.6428571428571429,0.0,NaN,0.0,0.0,,NaN
AT,K 1600 B (0F61),1.481755,93.0,15.93284946236559,8.0,0.08602150537634409,0.185219375,3.0,0.4939183333333333,0.375,0.0,NaN,0.0,0.0,,NaN
AT,R 18 Transcontinental (0L41),0.919599,74.0,12.427013513513515,5.0,0.06756756756756757,0.18391980000000002,6.0,0.1532665,1.2,0.0,NaN,0.0,0.0,,NaN
SK,NOT MAPPED,4238.510249999999,1576555.0,2.6884632949690936,14457.0,0.009169994069347407,0.29318048350280135,,NaN,0.0,,NaN,NaN,,430.0,9.818604651162788
SK,Multi,3412.6224859999993,1132350.0,3.0137523610191193,10252.0,0.00905373780191637,0.3328738281310963,,NaN,0.0,,NaN,NaN,,154.0,19.10662337662337
SK,Brand,208.12160099999997,12000.0,17.343466749999997,4274.0,0.3561666666666667,0.04869480603649976,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 900 XR (K84),690.1000000000001,223564.0,3.0868118301694376,1718.0,0.007684600382888121,0.4016880093131549,,NaN,0.0,,NaN,NaN,,56.0,12.323214285714288
SK,R 1300 GS (0M21),47.183818,2267.0,20.813329510366124,393.0,0.1733568592853992,0.12006060559796439,,NaN,0.0,,NaN,NaN,,,NaN
SK,CE 02 (0C71),57.890785,3337.0,17.348152532214563,285.0,0.08540605334132455,0.20312556140350876,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 900 GS (0K61),35.086589,1612.0,21.765874069478905,264.0,0.16377171215880892,0.1329037462121212,,NaN,0.0,,NaN,NaN,,,NaN
SK,M 1000 RR (0P01),14.741527999999999,1192.0,12.367053691275167,131.0,0.1098993288590604,0.11253074809160304,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 900 XR (0K21),12.368311,538.0,22.98942565055762,122.0,0.22676579925650558,0.10137959836065574,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 800 GS (0K51),14.152902000000001,935.0,15.136793582887702,116.0,0.12406417112299466,0.12200777586206897,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 18 (0N71),19.862818,915.0,21.70799781420765,96.0,0.10491803278688525,0.20690435416666667,,NaN,0.0,,NaN,NaN,,,NaN
SK,CE 04 (0C51),5.370321,413.0,13.003198547215495,53.0,0.12832929782082325,0.10132681132075472,,NaN,0.0,,NaN,NaN,,,NaN
SK,C 400 GT (0S01),4.576815,257.0,17.8086186770428,42.0,0.16342412451361868,0.10897178571428572,,NaN,0.0,,NaN,NaN,,,NaN
SK,G 310 GS (0G31),3.412863,234.0,14.584884615384615,30.0,0.1282051282051282,0.1137621,,NaN,0.0,,NaN,NaN,,,NaN
SK,G 310 R (0G41),3.12073,247.0,12.634534412955466,29.0,0.11740890688259109,0.10761137931034483,,NaN,0.0,,NaN,NaN,,,NaN
SK,K 1600 GTL (0F31),2.97619,281.0,10.591423487544482,27.0,0.09608540925266904,0.11022925925925925,,NaN,0.0,,NaN,NaN,,,NaN
SK,K 1600 GT (0F21),3.098991,279.0,11.107494623655912,26.0,0.0931899641577061,0.11919196153846154,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 1250 RT (0L01),2.196798,115.0,19.102591304347822,21.0,0.1826086956521739,0.10460942857142856,,NaN,0.0,,NaN,NaN,,,NaN
SK,C 400 X (0S11),2.188896,109.0,20.081614678899083,20.0,0.1834862385321101,0.10944480000000001,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 1250 GS Adventure (0M11),1.43,144.0,9.930555555555555,14.0,0.09722222222222222,0.10214285714285713,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 1250 R (0M71),0.865794,63.0,13.742761904761904,8.0,0.12698412698412698,0.10822425,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 18 Transcontinental (0L41),0.33,18.0,18.333333333333336,3.0,0.16666666666666666,0.11,,NaN,0.0,,NaN,NaN,,,NaN
SK,K 1600 B (0F61),0.172383,16.0,10.7739375,2.0,0.125,0.0861915,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 18 Classic (0L21),0.11,11.0,10.0,1.0,0.09090909090909091,0.11,,NaN,0.0,,NaN,NaN,,,NaN
